Tag,Strombedarf
2017-08-04,31671.97
2017-08-05,26466.02
2017-08-06,23651.38
2017-08-07,30120.65
2017-08-08,31483.02
2017-08-09,31671.4
2017-08-10,31476.67
2017-08-11,30965.24
2017-08-12,26316.11
2017-08-13,23683.62
2017-08-14,29825.7
2017-08-15,30647.41
2017-08-16,31472.46
2017-08-17,31903.45
2017-08-18,31637.98
2017-08-19,26518.32
2017-08-20,24112.97
2017-08-21,30891.01
2017-08-22,31169.87
2017-08-23,31187.51
2017-08-24,31758.39
2017-08-25,31347.87
2017-08-26,26617.11
2017-08-27,24394.0
2017-08-28,31038.43
2017-08-29,32073.14
2017-08-30,32480.27
2017-08-31,32156.2
2017-09-01,30954.35
2017-09-02,26076.27
2017-09-03,23914.27
2017-09-04,30903.18
2017-09-05,31979.6
2017-09-06,32735.53
2017-09-07,32056.05
2017-09-08,32561.38
2017-09-09,27518.92
2017-09-10,24768.06
2017-09-11,32312.1
2017-09-12,33105.5
2017-09-13,33811.83
2017-09-14,33611.66
2017-09-15,32508.38
2017-09-16,27420.37
2017-09-17,24927.76
2017-09-18,32041.16
2017-09-19,32752.16
2017-09-20,32876.96
2017-09-21,32577.74
2017-09-22,32144.45
2017-09-23,27481.87
2017-09-24,25314.96
2017-09-25,32534.0
2017-09-26,33141.44
2017-09-27,33301.81
2017-09-28,33264.15
2017-09-29,32876.93
2017-09-30,28056.76
2017-10-01,25250.76
2017-10-02,30639.82
2017-10-03,27201.09
2017-10-04,33212.89
2017-10-05,34205.99
2017-10-06,34014.57
2017-10-07,29084.66
2017-10-08,26445.39
2017-10-09,33204.33
2017-10-10,34446.32
2017-10-11,34605.32
2017-10-12,34314.71
2017-10-13,33620.61
2017-10-14,28522.12
2017-10-15,25570.08
2017-10-16,32827.33
2017-10-17,33908.64
2017-10-18,33783.06
2017-10-19,33780.04
2017-10-20,33858.39
2017-10-21,28777.86
2017-10-22,26773.04
2017-10-23,33827.68
2017-10-24,34534.9
2017-10-25,34602.34
2017-10-26,34045.52
2017-10-27,33944.17
2017-10-28,29700.48
2017-10-29,28560.49
2017-10-30,31016.8
2017-10-31,28023.08
2017-11-01,31114.22
2017-11-02,33729.04
2017-11-03,33529.3
2017-11-04,29659.93
2017-11-05,27195.39
2017-11-06,34115.89
2017-11-07,35205.34
2017-11-08,35119.48
2017-11-09,35225.43
2017-11-10,35689.93
2017-11-11,31088.14
2017-11-12,28413.73
2017-11-13,34931.02
2017-11-14,35803.07
2017-11-15,35008.97
2017-11-16,35879.98
2017-11-17,35440.2
2017-11-18,31585.69
2017-11-19,28926.68
2017-11-20,35958.34
2017-11-21,36195.85
2017-11-22,35784.64
2017-11-23,36618.23
2017-11-24,35315.69
2017-11-25,30817.31
2017-11-26,29585.9
2017-11-27,37297.01
2017-11-28,37411.04
2017-11-29,36600.76
2017-11-30,36779.1
2017-12-01,36139.15
2017-12-02,31943.63
2017-12-03,30519.84
2017-12-04,37612.8
2017-12-05,38174.87
2017-12-06,37676.3
2017-12-07,37801.71
2017-12-08,37397.27
2017-12-09,32781.74
2017-12-10,30603.01
2017-12-11,37333.01
2017-12-12,38197.02
2017-12-13,38263.97
2017-12-14,38053.92
2017-12-15,36246.37
2017-12-16,31903.65
2017-12-17,29926.09
2017-12-18,36406.26
2017-12-19,36498.84
2017-12-20,35705.29
2017-12-21,35081.81
2017-12-22,32881.34
2017-12-23,29281.95
2017-12-24,26336.79
2017-12-25,25686.28
2017-12-26,26331.23
2017-12-27,29189.75
2017-12-28,30301.16
2017-12-29,30153.28
2017-12-30,28208.05
2017-12-31,25956.65
2018-01-01,27219.37
2018-01-02,33647.0
2018-01-03,37243.99
2018-01-04,36544.17
2018-01-05,35807.3
2018-01-06,30651.5
2018-01-07,29659.55
2018-01-08,37607.53
2018-01-09,38580.22
2018-01-10,37048.34
2018-01-11,37033.34
2018-01-12,36901.77
2018-01-13,32733.5
2018-01-14,30621.39
2018-01-15,39062.61
2018-01-16,39304.31
2018-01-17,39439.76
2018-01-18,39568.78
2018-01-19,37260.35
2018-01-20,32460.41
2018-01-21,29999.71
2018-01-22,37444.63
2018-01-23,37964.55
2018-01-24,38914.7
2018-01-25,37473.3
2018-01-26,36118.24
2018-01-27,31724.06
2018-01-28,30661.59
2018-01-29,38273.66
2018-01-30,37898.55
2018-01-31,38829.49
2018-02-01,38477.54
2018-02-02,37502.86
2018-02-03,31894.34
2018-02-04,30415.65
2018-02-05,37363.43
2018-02-06,38064.55
2018-02-07,38255.31
2018-02-08,38151.61
2018-02-09,38157.44
2018-02-10,32931.65
2018-02-11,31406.44
2018-02-12,37205.3
2018-02-13,37222.19
2018-02-14,37871.93
2018-02-15,39091.17
2018-02-16,37495.78
2018-02-17,32552.4
2018-02-18,30009.88
2018-02-19,36862.61
2018-02-20,37769.79
2018-02-21,37913.99
2018-02-22,38204.52
2018-02-23,38192.12
2018-02-24,34070.84
2018-02-25,31657.05
2018-02-26,39354.15
2018-02-27,40205.61
2018-02-28,41038.88
2018-03-01,40794.93
2018-03-02,40293.75
2018-03-03,34800.09
2018-03-04,31564.06
2018-03-05,36753.73
2018-03-06,37030.19
