ID Nummer,Schicht,Datum,Anwesend
ID45345,Nachmittagsschicht,12.07.2022,1
ID45345,Nachmittagsschicht,23.07.2022,1
ID45345,Nachmittagsschicht,25.07.2022,1
ID45345,Nachmittagsschicht,26.07.2022,1
ID45345,Nachmittagsschicht,29.07.2022,1
ID45345,Nachmittagsschicht,01.08.2022,1
ID45345,Nachmittagsschicht,02.08.2022,1
ID45345,Nachmittagsschicht,03.08.2022,1
ID45345,Nachmittagsschicht,06.08.2022,1
ID45345,Nachmittagsschicht,24.08.2022,1
ID45345,Nachmittagsschicht,25.08.2022,1
ID45345,Nachmittagsschicht,29.08.2022,1
ID45345,Nachmittagsschicht,08.09.2022,1
ID45345,Nachmittagsschicht,10.09.2022,1
ID45345,Nachmittagsschicht,15.09.2022,1
ID45345,Nachmittagsschicht,28.09.2022,1
ID45345,Nachmittagsschicht,05.10.2022,1
ID45345,Nachmittagsschicht,07.10.2022,1
ID45345,Nachmittagsschicht,08.10.2022,1
ID45345,Nachmittagsschicht,13.10.2022,1
ID38744,Morgenschicht,31.12.2021,1
ID38744,Morgenschicht,06.01.2022,1
ID38744,Morgenschicht,11.01.2022,1
ID38744,Morgenschicht,13.01.2022,1
ID38744,Morgenschicht,20.01.2022,1
ID38744,Morgenschicht,26.01.2022,1
ID38744,Morgenschicht,27.01.2022,1
ID38744,Morgenschicht,31.01.2022,1
ID38744,Morgenschicht,02.02.2022,1
ID38744,Morgenschicht,05.02.2022,1
ID38744,Morgenschicht,09.02.2022,1
ID38744,Morgenschicht,10.02.2022,1
ID38744,Morgenschicht,18.02.2022,1
ID38744,Morgenschicht,23.02.2022,1
ID38744,Morgenschicht,16.03.2022,1
ID38744,Morgenschicht,25.03.2022,1
ID38744,Morgenschicht,02.04.2022,1
ID38744,Morgenschicht,09.04.2022,1
ID38744,Morgenschicht,03.05.2022,1
ID38744,Morgenschicht,05.05.2022,1
ID38744,Morgenschicht,10.05.2022,1
ID38744,Morgenschicht,19.05.2022,1
ID38744,Morgenschicht,24.05.2022,1
ID38744,Morgenschicht,25.05.2022,1
ID38744,Morgenschicht,26.05.2022,1
ID38744,Morgenschicht,28.05.2022,1
ID38744,Morgenschicht,30.05.2022,1
ID38744,Morgenschicht,04.06.2022,1
ID38744,Morgenschicht,07.06.2022,1
ID38744,Morgenschicht,08.06.2022,1
ID38744,Morgenschicht,09.06.2022,1
ID38744,Morgenschicht,16.06.2022,1
ID75940,Morgenschicht,12.01.2022,1
ID75940,Morgenschicht,13.01.2022,1
ID75940,Morgenschicht,14.01.2022,1
ID75940,Morgenschicht,15.01.2022,1
ID75940,Morgenschicht,17.01.2022,1
ID75940,Morgenschicht,18.01.2022,1
ID75940,Morgenschicht,19.01.2022,1
ID75940,Morgenschicht,20.01.2022,1
ID75940,Morgenschicht,21.01.2022,1
ID75940,Morgenschicht,22.01.2022,1
ID75940,Morgenschicht,24.01.2022,1
ID75940,Morgenschicht,25.01.2022,1
ID75940,Morgenschicht,26.01.2022,1
ID75940,Morgenschicht,27.01.2022,1
ID75940,Morgenschicht,29.01.2022,1
ID75940,Morgenschicht,31.01.2022,1
ID75940,Morgenschicht,03.02.2022,1
ID75940,Morgenschicht,05.02.2022,1
ID75940,Morgenschicht,07.02.2022,1
ID75940,Morgenschicht,09.02.2022,1
ID75940,Morgenschicht,11.02.2022,1
ID75940,Morgenschicht,14.02.2022,1
ID75940,Morgenschicht,17.02.2022,1
ID34803,Morgenschicht,28.01.2022,1
ID34803,Morgenschicht,08.02.2022,1
ID34803,Morgenschicht,10.02.2022,1
ID34803,Morgenschicht,15.02.2022,1
ID34803,Morgenschicht,16.02.2022,1
ID34803,Morgenschicht,18.02.2022,1
ID34803,Morgenschicht,19.02.2022,1
ID34803,Morgenschicht,22.02.2022,1
ID34803,Morgenschicht,23.02.2022,1
ID34803,Morgenschicht,24.02.2022,1
ID34803,Morgenschicht,01.03.2022,1
ID34803,Morgenschicht,03.03.2022,1
ID34803,Morgenschicht,08.03.2022,1
ID34803,Morgenschicht,10.03.2022,1
ID34803,Morgenschicht,17.03.2022,1
ID34803,Morgenschicht,21.03.2022,1
ID34803,Morgenschicht,23.03.2022,1
ID34803,Morgenschicht,26.03.2022,1
ID34803,Morgenschicht,28.03.2022,1
ID34803,Morgenschicht,30.03.2022,1
ID34803,Morgenschicht,05.04.2022,1
ID34803,Morgenschicht,11.04.2022,1
ID34803,Morgenschicht,15.04.2022,1
ID34803,Morgenschicht,19.04.2022,1
ID34803,Morgenschicht,23.04.2022,1
ID34803,Morgenschicht,26.04.2022,1
ID34803,Morgenschicht,29.04.2022,1
ID34803,Morgenschicht,05.05.2022,1
ID34803,Morgenschicht,13.05.2022,1
ID34803,Morgenschicht,14.05.2022,1
ID34803,Nachmittagsschicht,31.01.2022,1
ID34803,Nachmittagsschicht,01.02.2022,1
ID34803,Nachmittagsschicht,02.02.2022,1
ID34803,Nachmittagsschicht,03.02.2022,1
ID34803,Nachmittagsschicht,04.02.2022,1
ID34803,Nachmittagsschicht,05.02.2022,1
ID34803,Nachmittagsschicht,07.02.2022,1
ID34803,Nachmittagsschicht,11.02.2022,1
ID34803,Nachmittagsschicht,12.02.2022,1
ID34803,Nachmittagsschicht,14.02.2022,1
ID34803,Nachmittagsschicht,17.02.2022,1
ID34803,Nachmittagsschicht,21.02.2022,1
ID34803,Nachmittagsschicht,25.02.2022,1
ID34803,Nachmittagsschicht,26.02.2022,1
ID34803,Nachmittagsschicht,28.02.2022,1
ID34803,Nachmittagsschicht,02.03.2022,1
ID34803,Nachmittagsschicht,04.03.2022,1
ID34803,Nachmittagsschicht,05.03.2022,1
ID34803,Nachmittagsschicht,09.03.2022,1
ID34803,Nachmittagsschicht,11.03.2022,1
ID34803,Nachmittagsschicht,12.03.2022,1
ID34803,Nachmittagsschicht,15.03.2022,1
ID34803,Nachmittagsschicht,16.03.2022,1
ID34803,Nachmittagsschicht,19.03.2022,1
ID34803,Nachmittagsschicht,22.03.2022,1
ID34803,Nachmittagsschicht,24.03.2022,1
ID34803,Nachmittagsschicht,25.03.2022,1
ID34803,Nachmittagsschicht,29.03.2022,1
ID34803,Nachmittagsschicht,31.03.2022,1
ID34803,Nachmittagsschicht,02.04.2022,1
ID34803,Nachmittagsschicht,04.04.2022,1
ID34803,Nachmittagsschicht,07.04.2022,1
ID34803,Nachmittagsschicht,09.04.2022,1
ID34803,Nachmittagsschicht,13.04.2022,1
ID34803,Nachmittagsschicht,20.04.2022,1
ID34803,Nachmittagsschicht,25.04.2022,1
ID34803,Nachmittagsschicht,27.04.2022,1
ID34803,Nachmittagsschicht,28.04.2022,1
ID34803,Nachmittagsschicht,01.05.2022,1
ID34803,Nachmittagsschicht,12.05.2022,1
ID34803,Nachmittagsschicht,16.05.2022,1
ID34803,Nachmittagsschicht,17.05.2022,1
ID34803,Nachmittagsschicht,19.05.2022,1
ID34803,Nachmittagsschicht,20.05.2022,1
ID73930,Morgenschicht,14.02.2022,1
ID73930,Morgenschicht,15.02.2022,1
ID73930,Morgenschicht,18.02.2022,1
ID73930,Morgenschicht,21.02.2022,1
ID73930,Morgenschicht,24.02.2022,1
ID73930,Morgenschicht,26.02.2022,1
ID73930,Morgenschicht,07.03.2022,1
ID73930,Morgenschicht,08.03.2022,1
ID73930,Morgenschicht,14.03.2022,1
ID73930,Morgenschicht,17.03.2022,1
ID73930,Morgenschicht,21.03.2022,1
ID73930,Morgenschicht,26.03.2022,1
ID73930,Morgenschicht,29.03.2022,1
ID73930,Morgenschicht,02.04.2022,1
ID73930,Morgenschicht,05.04.2022,1
ID73930,Morgenschicht,13.04.2022,1
ID73930,Morgenschicht,21.04.2022,1
ID73930,Morgenschicht,22.04.2022,1
ID73930,Morgenschicht,02.05.2022,1
ID73930,Morgenschicht,10.05.2022,1
ID73930,Morgenschicht,11.05.2022,1
ID73930,Morgenschicht,14.05.2022,1
ID73930,Morgenschicht,16.05.2022,1
ID73930,Morgenschicht,17.05.2022,1
ID73930,Morgenschicht,19.05.2022,1
ID73930,Morgenschicht,21.05.2022,1
ID73930,Morgenschicht,25.05.2022,1
ID73930,Morgenschicht,26.05.2022,1
ID73930,Morgenschicht,27.05.2022,1
ID73930,Morgenschicht,30.05.2022,1
ID73930,Morgenschicht,04.06.2022,1
ID73930,Morgenschicht,07.06.2022,1
ID73930,Morgenschicht,09.06.2022,1
ID73930,Morgenschicht,10.06.2022,1
ID73930,Morgenschicht,17.06.2022,1
ID73930,Morgenschicht,18.06.2022,1
ID73930,Morgenschicht,21.06.2022,1
ID73930,Morgenschicht,24.06.2022,1
ID73930,Morgenschicht,27.06.2022,1
ID73930,Morgenschicht,29.06.2022,1
ID73930,Morgenschicht,02.07.2022,1
ID73930,Morgenschicht,04.07.2022,1
ID73930,Morgenschicht,06.07.2022,1
ID73930,Morgenschicht,07.07.2022,1
ID73930,Morgenschicht,08.07.2022,1
ID73930,Morgenschicht,12.07.2022,1
ID73930,Morgenschicht,15.07.2022,1
ID73930,Morgenschicht,16.07.2022,1
ID73930,Morgenschicht,21.07.2022,1
ID73930,Morgenschicht,23.07.2022,1
ID73930,Morgenschicht,27.07.2022,1
ID73930,Morgenschicht,29.07.2022,1
ID73930,Morgenschicht,08.08.2022,1
ID73930,Morgenschicht,11.08.2022,1
ID73930,Morgenschicht,15.08.2022,1
ID73930,Morgenschicht,29.08.2022,1
ID73930,Morgenschicht,03.09.2022,1
ID73930,Morgenschicht,10.09.2022,1
ID73930,Nachmittagsschicht,14.02.2015,1
ID73930,Nachmittagsschicht,05.02.2022,1
ID73930,Nachmittagsschicht,07.02.2022,1
ID73930,Nachmittagsschicht,08.02.2022,1
ID73930,Nachmittagsschicht,09.02.2022,1
ID73930,Nachmittagsschicht,10.02.2022,1
ID73930,Nachmittagsschicht,11.02.2022,1
ID73930,Nachmittagsschicht,12.02.2022,1
ID73930,Nachmittagsschicht,16.02.2022,1
ID73930,Nachmittagsschicht,17.02.2022,1
ID73930,Nachmittagsschicht,19.02.2022,1
ID73930,Nachmittagsschicht,22.02.2022,1
ID73930,Nachmittagsschicht,23.02.2022,1
ID73930,Nachmittagsschicht,02.03.2022,1
ID73930,Nachmittagsschicht,03.03.2022,1
ID73930,Nachmittagsschicht,04.03.2022,1
ID73930,Nachmittagsschicht,15.03.2022,1
ID73930,Nachmittagsschicht,19.03.2022,1
ID73930,Nachmittagsschicht,31.03.2022,1
ID73930,Nachmittagsschicht,04.04.2022,1
ID73930,Nachmittagsschicht,09.04.2022,1
ID73930,Nachmittagsschicht,12.04.2022,1
ID73930,Nachmittagsschicht,15.04.2022,1
ID73930,Nachmittagsschicht,19.04.2022,1
ID73930,Nachmittagsschicht,20.04.2022,1
ID73930,Nachmittagsschicht,30.04.2022,1
ID73930,Nachmittagsschicht,03.05.2022,1
ID73930,Nachmittagsschicht,04.05.2022,1
ID73930,Nachmittagsschicht,06.05.2022,1
ID73930,Nachmittagsschicht,07.05.2022,1
ID73930,Nachmittagsschicht,13.05.2022,1
ID73930,Nachmittagsschicht,18.05.2022,1
ID73930,Nachmittagsschicht,20.05.2022,1
ID73930,Nachmittagsschicht,23.05.2022,1
ID73930,Nachmittagsschicht,28.05.2022,1
ID73930,Nachmittagsschicht,31.05.2022,1
ID73930,Nachmittagsschicht,01.06.2022,1
ID73930,Nachmittagsschicht,03.06.2022,1
ID73930,Nachmittagsschicht,08.06.2022,1
ID73930,Nachmittagsschicht,15.06.2022,1
ID73930,Nachmittagsschicht,16.06.2022,1
ID73930,Nachmittagsschicht,20.06.2022,1
ID73930,Nachmittagsschicht,23.06.2022,1
ID73930,Nachmittagsschicht,25.06.2022,1
ID73930,Nachmittagsschicht,28.06.2022,1
ID73930,Nachmittagsschicht,09.07.2022,1
ID73930,Nachmittagsschicht,11.07.2022,1
ID73930,Nachmittagsschicht,13.07.2022,1
ID73930,Nachmittagsschicht,14.07.2022,1
ID73930,Nachmittagsschicht,18.07.2022,1
ID73930,Nachmittagsschicht,20.07.2022,1
ID73930,Nachmittagsschicht,22.07.2022,1
ID73930,Nachmittagsschicht,30.07.2022,1
ID73930,Nachmittagsschicht,04.08.2022,1
ID73930,Nachmittagsschicht,19.08.2022,1
ID73930,Nachmittagsschicht,23.08.2022,1
ID73930,Nachmittagsschicht,02.09.2022,1
ID73930,Nachmittagsschicht,06.09.2022,1
ID73930,Nachmittagsschicht,07.09.2022,1
ID73930,Nachmittagsschicht,09.09.2022,1
ID73930,Nachmittagsschicht,12.09.2022,1
ID73930,Nachmittagsschicht,13.09.2022,1
ID73930,Nachmittagsschicht,14.09.2022,1
ID35124,Morgenschicht,02.03.2015,1
ID35124,Morgenschicht,15.02.2022,1
ID35124,Morgenschicht,16.02.2022,1
ID35124,Morgenschicht,17.02.2022,1
ID35124,Morgenschicht,21.02.2022,1
ID35124,Morgenschicht,25.02.2022,1
ID35124,Morgenschicht,04.03.2022,1
ID35124,Morgenschicht,05.03.2022,1
ID35124,Morgenschicht,10.03.2022,1
ID35124,Morgenschicht,11.03.2022,1
ID35124,Morgenschicht,12.03.2022,1
ID35124,Morgenschicht,17.03.2022,1
ID35124,Morgenschicht,19.03.2022,1
ID35124,Morgenschicht,24.03.2022,1
ID35124,Morgenschicht,28.03.2022,1
ID35124,Morgenschicht,29.03.2022,1
ID35124,Morgenschicht,30.03.2022,1
ID35124,Morgenschicht,01.04.2022,1
ID35124,Morgenschicht,07.04.2022,1
ID35124,Morgenschicht,08.04.2022,1
ID35124,Morgenschicht,12.04.2022,1
ID35124,Morgenschicht,15.04.2022,1
ID35124,Morgenschicht,16.04.2022,1
ID35124,Morgenschicht,18.04.2022,1
ID35124,Morgenschicht,19.04.2022,1
ID35124,Morgenschicht,23.04.2022,1
ID35124,Morgenschicht,29.04.2022,1
ID35124,Morgenschicht,01.05.2022,1
ID35124,Morgenschicht,09.05.2022,1
ID35124,Morgenschicht,11.05.2022,1
ID35124,Morgenschicht,14.05.2022,1
ID35124,Morgenschicht,18.05.2022,1
ID35124,Morgenschicht,10.06.2022,1
ID35124,Morgenschicht,11.06.2022,1
ID35124,Morgenschicht,14.06.2022,1
ID35124,Morgenschicht,17.06.2022,1
ID35124,Morgenschicht,22.06.2022,1
ID35124,Morgenschicht,23.06.2022,1
ID35124,Morgenschicht,27.06.2022,1
ID35124,Morgenschicht,30.06.2022,1
ID35124,Morgenschicht,02.07.2022,1
ID35124,Morgenschicht,07.07.2022,1
ID35124,Morgenschicht,12.07.2022,1
ID35124,Morgenschicht,13.07.2022,1
ID35124,Nachmittagsschicht,14.02.2022,1
ID35124,Nachmittagsschicht,19.02.2022,1
ID35124,Nachmittagsschicht,23.02.2022,1
ID35124,Nachmittagsschicht,24.02.2022,1
ID35124,Nachmittagsschicht,26.02.2022,1
ID35124,Nachmittagsschicht,28.02.2022,1
ID35124,Nachmittagsschicht,09.03.2022,1
ID35124,Nachmittagsschicht,14.03.2022,1
ID35124,Nachmittagsschicht,15.03.2022,1
ID35124,Nachmittagsschicht,22.03.2022,1
ID35124,Nachmittagsschicht,31.03.2022,1
ID35124,Nachmittagsschicht,02.04.2022,1
ID35124,Nachmittagsschicht,04.04.2022,1
ID35124,Nachmittagsschicht,11.04.2022,1
ID35124,Nachmittagsschicht,04.05.2022,1
ID35124,Nachmittagsschicht,10.05.2022,1
ID35124,Nachmittagsschicht,13.05.2022,1
ID35124,Nachmittagsschicht,17.05.2022,1
ID35124,Nachmittagsschicht,19.05.2022,1
ID35124,Nachmittagsschicht,20.05.2022,1
ID35124,Nachmittagsschicht,24.05.2022,1
ID35124,Nachmittagsschicht,25.05.2022,1
ID35124,Nachmittagsschicht,27.05.2022,1
ID35124,Nachmittagsschicht,28.05.2022,1
ID35124,Nachmittagsschicht,13.06.2022,1
ID35124,Nachmittagsschicht,15.06.2022,1
ID35124,Nachmittagsschicht,18.06.2022,1
ID35124,Nachmittagsschicht,20.06.2022,1
ID35124,Nachmittagsschicht,21.06.2022,1
ID35124,Nachmittagsschicht,24.06.2022,1
ID35124,Nachmittagsschicht,25.06.2022,1
ID35124,Nachmittagsschicht,29.06.2022,1
ID35124,Nachmittagsschicht,01.07.2022,1
ID35124,Nachmittagsschicht,04.07.2022,1
ID35124,Nachmittagsschicht,06.07.2022,1
ID35124,Nachmittagsschicht,09.07.2022,1
ID35124,Nachmittagsschicht,11.07.2022,1
ID59789,Morgenschicht,25.02.2022,1
ID59789,Morgenschicht,02.03.2022,1
ID59789,Morgenschicht,04.03.2022,1
ID59789,Morgenschicht,09.03.2022,1
ID59789,Morgenschicht,10.03.2022,1
ID59789,Morgenschicht,11.03.2022,1
ID59789,Morgenschicht,15.03.2022,1
ID59789,Morgenschicht,16.03.2022,1
ID59789,Morgenschicht,18.03.2022,1
ID59789,Morgenschicht,19.03.2022,1
ID59789,Morgenschicht,22.03.2022,1
ID59789,Morgenschicht,24.03.2022,1
ID59789,Morgenschicht,25.03.2022,1
ID59789,Morgenschicht,30.03.2022,1
ID59789,Morgenschicht,01.04.2022,1
ID59789,Morgenschicht,06.04.2022,1
ID59789,Morgenschicht,07.04.2022,1
ID59789,Morgenschicht,08.04.2022,1
ID59789,Morgenschicht,12.04.2022,1
ID59789,Morgenschicht,14.04.2022,1
ID59789,Morgenschicht,20.04.2022,1
ID59789,Morgenschicht,23.04.2022,1
ID59789,Morgenschicht,28.04.2022,1
ID59789,Morgenschicht,29.04.2022,1
ID59789,Morgenschicht,30.04.2022,1
ID59789,Morgenschicht,01.05.2022,1
ID59789,Morgenschicht,05.05.2022,1
ID59789,Morgenschicht,07.05.2022,1
ID59789,Morgenschicht,12.05.2022,1
ID59789,Morgenschicht,28.05.2022,1
ID59789,Morgenschicht,02.06.2022,1
ID59789,Morgenschicht,06.06.2022,1
ID59789,Morgenschicht,11.06.2022,1
ID59789,Morgenschicht,13.06.2022,1
ID59789,Morgenschicht,14.06.2022,1
ID59789,Morgenschicht,15.06.2022,1
ID59789,Morgenschicht,16.06.2022,1
ID59789,Morgenschicht,20.06.2022,1
ID59789,Morgenschicht,28.06.2022,1
ID59789,Morgenschicht,30.06.2022,1
ID59789,Morgenschicht,18.07.2022,1
ID59789,Morgenschicht,30.07.2022,1
ID59789,Morgenschicht,09.08.2022,1
ID59789,Morgenschicht,17.08.2022,1
ID59789,Morgenschicht,24.08.2022,1
ID59789,Morgenschicht,27.08.2022,1
ID59789,Morgenschicht,05.09.2022,1
ID59789,Morgenschicht,08.09.2022,1
ID59789,Morgenschicht,09.09.2022,1
ID59789,Morgenschicht,15.09.2022,1
ID59789,Morgenschicht,17.09.2022,1
ID59789,Morgenschicht,04.10.2022,1
ID59789,Morgenschicht,06.10.2022,1
ID59789,Morgenschicht,10.11.2022,1
ID59789,Morgenschicht,11.11.2022,1
ID59789,Morgenschicht,16.11.2022,1
ID59789,Morgenschicht,23.11.2022,1
ID59789,Morgenschicht,25.11.2022,1
ID59789,Morgenschicht,30.11.2022,1
ID59789,Morgenschicht,07.12.2022,1
ID59789,Morgenschicht,15.12.2022,1
ID59789,Morgenschicht,09.01.2023,1
ID59789,Morgenschicht,10.01.2023,1
ID59789,Morgenschicht,12.01.2023,1
ID59789,Morgenschicht,17.01.2023,1
ID59789,Nachmittagsschicht,07.01.2015,1
ID59789,Nachmittagsschicht,24.02.2022,1
ID59789,Nachmittagsschicht,26.02.2022,1
ID59789,Nachmittagsschicht,28.02.2022,1
ID59789,Nachmittagsschicht,01.03.2022,1
ID59789,Nachmittagsschicht,05.03.2022,1
ID59789,Nachmittagsschicht,08.03.2022,1
ID59789,Nachmittagsschicht,12.03.2022,1
ID59789,Nachmittagsschicht,23.03.2022,1
ID59789,Nachmittagsschicht,28.03.2022,1
ID59789,Nachmittagsschicht,02.04.2022,1
ID59789,Nachmittagsschicht,11.04.2022,1
ID59789,Nachmittagsschicht,16.04.2022,1
ID59789,Nachmittagsschicht,18.04.2022,1
ID59789,Nachmittagsschicht,22.04.2022,1
ID59789,Nachmittagsschicht,25.04.2022,1
ID59789,Nachmittagsschicht,26.04.2022,1
ID59789,Nachmittagsschicht,27.04.2022,1
ID59789,Nachmittagsschicht,09.05.2022,1
ID59789,Nachmittagsschicht,10.05.2022,1
ID59789,Nachmittagsschicht,11.05.2022,1
ID59789,Nachmittagsschicht,14.05.2022,1
ID59789,Nachmittagsschicht,16.05.2022,1
ID59789,Nachmittagsschicht,19.05.2022,1
ID59789,Nachmittagsschicht,24.05.2022,1
ID59789,Nachmittagsschicht,30.05.2022,1
ID59789,Nachmittagsschicht,07.06.2022,1
ID59789,Nachmittagsschicht,09.06.2022,1
ID59789,Nachmittagsschicht,17.06.2022,1
ID59789,Nachmittagsschicht,22.06.2022,1
ID59789,Nachmittagsschicht,24.06.2022,1
ID59789,Nachmittagsschicht,27.06.2022,1
ID59789,Nachmittagsschicht,01.07.2022,1
ID59789,Nachmittagsschicht,04.07.2022,1
ID59789,Nachmittagsschicht,05.07.2022,1
ID59789,Nachmittagsschicht,06.07.2022,1
ID59789,Nachmittagsschicht,07.07.2022,1
ID59789,Nachmittagsschicht,08.07.2022,1
ID59789,Nachmittagsschicht,15.07.2022,1
ID59789,Nachmittagsschicht,16.07.2022,1
ID59789,Nachmittagsschicht,19.07.2022,1
ID59789,Nachmittagsschicht,21.07.2022,1
ID59789,Nachmittagsschicht,05.08.2022,1
ID59789,Nachmittagsschicht,10.08.2022,1
ID59789,Nachmittagsschicht,13.08.2022,1
ID59789,Nachmittagsschicht,16.08.2022,1
ID59789,Nachmittagsschicht,18.08.2022,1
ID59789,Nachmittagsschicht,22.08.2022,1
ID59789,Nachmittagsschicht,01.09.2022,1
ID59789,Nachmittagsschicht,26.09.2022,1
ID59789,Nachmittagsschicht,30.09.2022,1
ID59789,Nachmittagsschicht,10.10.2022,1
ID59789,Nachmittagsschicht,11.10.2022,1
ID59789,Nachmittagsschicht,14.10.2022,1
ID59789,Nachmittagsschicht,17.10.2022,1
ID59789,Nachmittagsschicht,21.10.2022,1
ID59789,Nachmittagsschicht,24.10.2022,1
ID59789,Nachmittagsschicht,29.10.2022,1
ID59789,Nachmittagsschicht,09.11.2022,1
ID59789,Nachmittagsschicht,18.11.2022,1
ID59789,Nachmittagsschicht,29.11.2022,1
ID59789,Nachmittagsschicht,02.12.2022,1
ID59789,Nachmittagsschicht,06.12.2022,1
ID59789,Nachmittagsschicht,08.12.2022,1
ID59789,Nachmittagsschicht,16.12.2022,1
ID59789,Nachmittagsschicht,17.12.2022,1
ID59789,Nachmittagsschicht,26.12.2022,1
ID59789,Nachmittagsschicht,31.12.2022,1
ID59789,Nachmittagsschicht,06.01.2023,1
ID26400,Morgenschicht,10.02.2015,1
ID26400,Morgenschicht,15.03.2022,1
ID26400,Morgenschicht,18.03.2022,1
ID26400,Morgenschicht,21.03.2022,1
ID26400,Morgenschicht,31.03.2022,1
ID26400,Morgenschicht,04.04.2022,1
ID26400,Morgenschicht,05.04.2022,1
ID26400,Morgenschicht,11.04.2022,1
ID26400,Morgenschicht,14.04.2022,1
ID26400,Morgenschicht,22.04.2022,1
ID26400,Morgenschicht,25.04.2022,1
ID26400,Morgenschicht,28.04.2022,1
ID26400,Morgenschicht,30.04.2022,1
ID26400,Morgenschicht,07.05.2022,1
ID26400,Morgenschicht,12.05.2022,1
ID26400,Morgenschicht,13.05.2022,1
ID26400,Morgenschicht,17.05.2022,1
ID26400,Morgenschicht,23.05.2022,1
ID26400,Morgenschicht,27.05.2022,1
ID26400,Morgenschicht,31.05.2022,1
ID26400,Morgenschicht,01.06.2022,1
ID26400,Morgenschicht,15.06.2022,1
ID26400,Morgenschicht,18.06.2022,1
ID26400,Morgenschicht,20.06.2022,1
ID26400,Morgenschicht,21.06.2022,1
ID26400,Morgenschicht,01.07.2022,1
ID26400,Morgenschicht,08.07.2022,1
ID26400,Morgenschicht,11.07.2022,1
ID26400,Morgenschicht,14.07.2022,1
ID26400,Morgenschicht,18.07.2022,1
ID26400,Morgenschicht,19.07.2022,1
ID26400,Morgenschicht,22.07.2022,1
ID26400,Morgenschicht,27.07.2022,1
ID26400,Morgenschicht,29.07.2022,1
ID26400,Morgenschicht,30.07.2022,1
ID26400,Morgenschicht,01.08.2022,1
ID26400,Morgenschicht,03.08.2022,1
ID26400,Morgenschicht,04.08.2022,1
ID26400,Morgenschicht,06.08.2022,1
ID26400,Morgenschicht,08.08.2022,1
ID26400,Morgenschicht,10.08.2022,1
ID26400,Morgenschicht,15.08.2022,1
ID26400,Morgenschicht,17.08.2022,1
ID26400,Morgenschicht,23.08.2022,1
ID26400,Morgenschicht,24.08.2022,1
ID26400,Morgenschicht,27.08.2022,1
ID26400,Morgenschicht,31.08.2022,1
ID26400,Morgenschicht,01.09.2022,1
ID26400,Morgenschicht,02.09.2022,1
ID26400,Morgenschicht,03.09.2022,1
ID26400,Morgenschicht,05.09.2022,1
ID26400,Morgenschicht,06.09.2022,1
ID26400,Morgenschicht,07.09.2022,1
ID26400,Morgenschicht,08.09.2022,1
ID26400,Morgenschicht,09.09.2022,1
ID26400,Morgenschicht,10.09.2022,1
ID26400,Morgenschicht,13.09.2022,1
ID26400,Morgenschicht,16.09.2022,1
ID26400,Morgenschicht,17.09.2022,1
ID26400,Morgenschicht,19.09.2022,1
ID26400,Morgenschicht,22.09.2022,1
ID26400,Morgenschicht,23.09.2022,1
ID26400,Morgenschicht,24.09.2022,1
ID26400,Morgenschicht,28.09.2022,1
ID26400,Morgenschicht,30.09.2022,1
ID26400,Morgenschicht,06.10.2022,1
ID26400,Morgenschicht,07.10.2022,1
ID26400,Morgenschicht,10.10.2022,1
ID26400,Morgenschicht,14.10.2022,1
ID26400,Morgenschicht,17.10.2022,1
ID26400,Morgenschicht,18.10.2022,1
ID26400,Morgenschicht,19.10.2022,1
ID26400,Morgenschicht,20.10.2022,1
ID26400,Morgenschicht,27.10.2022,1
ID26400,Morgenschicht,02.11.2022,1
ID26400,Morgenschicht,04.11.2022,1
ID26400,Morgenschicht,11.11.2022,1
ID26400,Morgenschicht,14.11.2022,1
ID26400,Morgenschicht,15.11.2022,1
ID26400,Morgenschicht,16.11.2022,1
ID26400,Morgenschicht,07.12.2022,1
ID26400,Morgenschicht,08.12.2022,1
ID26400,Morgenschicht,09.12.2022,1
ID26400,Morgenschicht,10.12.2022,1
ID26400,Morgenschicht,13.12.2022,1
ID26400,Morgenschicht,16.12.2022,1
ID26400,Morgenschicht,17.12.2022,1
ID26400,Morgenschicht,21.12.2022,1
ID26400,Morgenschicht,24.12.2022,1
ID26400,Morgenschicht,25.12.2022,1
ID26400,Morgenschicht,02.01.2023,1
ID26400,Morgenschicht,14.01.2023,1
ID26400,Morgenschicht,16.01.2023,1
ID26400,Morgenschicht,17.01.2023,1
ID26400,Morgenschicht,26.01.2023,1
ID26400,Morgenschicht,27.01.2023,1
ID26400,Morgenschicht,17.02.2023,1
ID26400,Morgenschicht,22.02.2023,1
ID26400,Nachmittagsschicht,10.03.2022,1
ID26400,Nachmittagsschicht,11.03.2022,1
ID26400,Nachmittagsschicht,17.03.2022,1
ID26400,Nachmittagsschicht,28.03.2022,1
ID26400,Nachmittagsschicht,29.03.2022,1
ID26400,Nachmittagsschicht,30.03.2022,1
ID26400,Nachmittagsschicht,01.04.2022,1
ID26400,Nachmittagsschicht,06.04.2022,1
ID26400,Nachmittagsschicht,12.04.2022,1
ID26400,Nachmittagsschicht,13.04.2022,1
ID26400,Nachmittagsschicht,15.04.2022,1
ID26400,Nachmittagsschicht,18.04.2022,1
ID26400,Nachmittagsschicht,20.04.2022,1
ID26400,Nachmittagsschicht,21.04.2022,1
ID26400,Nachmittagsschicht,26.04.2022,1
ID26400,Nachmittagsschicht,06.05.2022,1
ID26400,Nachmittagsschicht,11.05.2022,1
ID26400,Nachmittagsschicht,16.05.2022,1
